Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cote d'Ivoire,,,,,,17.955649,13.36171381,13.18167653,16.50028043,16.14089365,15.68490984,14.46031459,14.85545407,13.37294817,13.36953459,16.85437724,16.51765777,17.24524628,17.05447246,17.16383921,14.76303441,16.61326468,17.2633462,,,,13.23828921,10.27667984,10.01890359,6.666666667,,,,,8.894482774,10.95499398,13.23412555,10.07801522,,,,,,,,,,,,,,,,,,,,,,
Cameroon,,,,,,,,,,,15.02895284,17.35777315,15.3936385,,14.92360535,16.21306376,15.46391753,11.4581247,9.178379816,8.09723589,8.872792513,9.468166979,9.416236764,8.762940379,9.73894422,,,,,4.902684351,-12.78501448,8.0099267,6.06677804,10.99873963,8.232512863,15.20666383,10.67014066,13.31402857,9.170373012,15.29179285,18.96566469,13.78761773,5.560236129,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",,,,,,,,,3.19047619,3.558935361,4.358053733,5.257948781,5.358624778,4.406428201,3.785864882,9.122219119,14.30189748,12.52887369,,,,16.06789829,15.10608626,10.06649851,8.664184558,8.680725846,6.529740872,4.940047962,4.284503974,,,,,,,,,,,,2.694494296,2.458217873,2.316563749,2.217320261,2.393295176,2.424454829,2.248442907,2.810727497,1.966934768,1.796944743,,,,,,,,,,
"Congo, Rep.",,,,,,,,,3.19047619,3.558935361,4.358053733,5.257948781,5.358624778,4.406428201,3.785864882,9.122219119,14.30189748,12.52887369,,,,16.06789829,15.10608626,10.06649851,8.664184558,8.680725846,6.529740872,4.940047962,4.284503974,,,,,,,,,,,,2.694494296,2.458217873,2.316563749,2.217320261,2.393295176,2.424454829,2.248442907,2.810727497,1.966934768,1.796944743,,,,,,,,,,
Colombia,,,,20.9169708,19.01791902,19.53687822,18.6039783,18.59045145,19.04241961,19.65139809,20.13348165,22.57246023,21.55860579,21.87786814,18.26142242,16.75159158,19.0764384,19.19759319,19.39916923,18.24866846,16.15669362,14.49949541,14.28327355,13.36441597,14.0494633,13.80860508,12.51724629,13.76002096,14.84713695,14.98786557,15.25774602,13.64474483,13.49622473,13.52667598,11.88862803,11.11126456,11.47427158,10.59057274,10.41542169,9.438088462,10.74706172,10.420753,9.783618547,9.551720857,9.279117134,8.927547763,8.535735162,7.771291485,7.468214251,6.367268039,7.068927934,6.112399455,5.835436271,6.482935595,6.877355354,7.226612777,8.094057934,7.544614873,7.544614873,
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,,,,13.08472359,12.63431894,13.47205869,13.17379048,13.37674671,13.83129123,12.85157484,12.30494873,12.5129513,12.00661442,11.48902286,11.63689629,11.80641384,11.76535269,11.28789749,10.90221824,10.056082,10.19428978,10.52030713,10.10766483,11.02866107,9.310905082,9.325159126,7.730454577,7.147546303,7.616215049,8.056295139,8.038596567,11.85685531,11.86312423,11.48962437,10.57390763,9.185810736,8.500836589,7.923773467,8.144021655,7.283541495,6.350059495,5.67742901,5.532670112,4.934268418,4.747665858,4.666787351,4.126833193,3.701248539,3.512195924,3.738870647,3.430177224,3.287623564,3.790819163,3.819881738,3.654215326,3.254858701,3.206470336,3.146792005,3.146792004,
Caribbean small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,,,,,,,,,,,,,,,,,8.878867519,9.222530124,9.544761234,7.939823309,6.713791114,5.177402162,4.415360676,5.235270858,4.178260063,4.273265797,4.627059041,5.34102939,5.903280127,4.608982223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
