Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Gabon,,,,,,,23.61543248,,,,37.17128643,,37.04387991,28.01986693,25.70107858,21.03495711,23.85780986,17.06591411,17.45678763,,24.35029205,26.90767135,23.60467753,,,,,,,,,44.68285858,48.61038004,46.00865746,44.38464932,45.77333218,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,,,,12.01478743,,,,,12.03400916,12.31720366,12.62135922,13.01715439,13.26949384,12.87165977,12.43570348,12.91632819,13.09630963,12.93747542,12.87300486,12.59605243,13.41757774,14.47713773,14.92654774,14.79505215,14.17835109,13.84775808,13.87362637,13.65685495,12.80749087,12.82572403,13.3991735,14.58327296,14.6233486,14.53413669,14.00351499,13.02864233,13.89293034,13.52183271,12.93001577,13.0918241,13.69282833,14.07866486,14.48655221,15.2830095,15.31497084,15.59431193,14.85832385,14.60363046,15.32109509,19.73656012,18.61062322,17.90783959,17.70402565,18.32491261,18.31618274,17.94565663,18.96178443,18.9617845,18.9617845,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.17710852,40.44098246,32.98315723,35.99655015,52.98292916,41.38662623,36.49671331,33.6238745,24.80299756,34.41172246,33.29013273,33.08376562,35.24150269,44.71366695,50.11061884,39.69577163,45.90885921,42.70888634,42.78056006,
Ghana,,,,42.85714286,40.64366291,41.82129603,42.16396459,37.15126306,40.83014936,37.66308244,33.88852326,34.93192798,38.96957765,40.13413927,36.46363919,33.63328774,36.06686697,37.03191143,35.48970821,34.44686287,37.13615583,41.41989567,46.68267719,53.30417094,63.76426247,45.76352935,39.53315147,38.90661864,,,,,,35.57146044,,,,,,,,,,32.48875528,,,,,,,,,,34.5831811,34.5831811,34.5831811,,,,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",,,,,,,,,,,,,,,,95.22636863,91.15841713,83.37936477,77.95829602,47.61904762,35.28874454,43.92270351,60.10588294,,,,,,,,,,,,,65.00475802,,,,,,,,,32.50912052,,,,,,,,,,,,,,,
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,,,,24.22633129,23.99288736,23.30621393,23.87074357,19.68871479,21.32747186,19.66528103,19.17222158,19.06925643,18.96721184,16.97988577,17.90371749,18.32863591,16.93496091,17.63805615,18.2270669,18.21043879,17.97619265,19.17856114,19.08569145,19.67843783,20.2456159,20.72117009,19.84358977,20.71288383,21.10787629,21.05797789,22.4477535,23.82564177,26.47398045,26.00182913,26.98452435,24.67775072,25.12670616,23.59476287,24.32873639,24.80644501,24.806445,23.142451,23.14245102,22.18745213,22.52667353,22.14856411,22.12154014,21.72759453,24.43445605,27.92287132,26.69720044,28.15079633,30.91843173,31.25297826,34.08720428,30.99510493,31.37151445,32.13206876,32.13206954,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,41.53709462,,,42.35992445,39.26603834,38.4209862,35.88758178,40.45906047,40.88985502,40.92185467,43.739909,39.77094125,38.90217802,41.08527132,40.01128523,42.75894346,40.75290142,41.88919189,43.84162745,46.02634446,37.81067248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",,,,,,,,,,,,,,4.891555145,5.971436787,5.67215417,5.010366275,5.702910636,5.105334692,4.634875179,4.64409841,4.261536041,5.331383368,5.152055955,5.279427469,6.431608097,5.343331447,5.198184018,6.279345506,6.61268556,8.238076468,10.18304119,10.09303945,10.29026277,12.6791099,10.49911124,11.80376113,10.3341084,11.61625429,7.926467681,7.163849584,9.039155116,11.37665157,10.98727137,10.77186597,16.14714759,17.88913569,23.01771464,22.80639432,23.25624825,23.01707617,24.55830389,26.65109788,28.09518433,30.29457094,30.77248294,31.4857997,31.94432412,31.94247928,
Honduras,,,,67.86100285,64.10189555,59.51547563,58.63704641,,55.89281315,56.61531658,57.95379538,56.09350932,59.31682265,54.81150087,57.60122831,55.85254401,,,,,,51.10133985,51.16488276,51.01168461,49.41388085,50.04483756,51.31631033,49.38322912,50.80243828,47.97190291,45.43028744,46.16854696,45.93746679,45.37473137,45.21208212,42.09077543,42.02554917,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,14.04156706,13.94102565,14.34722659,15.60438099,21.91290155,28.03634561,23.62947263,23.62947336,23.62947336,23.62947337,23.62947337,23.62947337,23.62947337,23.62947337,23.62947337,23.62947337,23.62947337,24.42354641,24.42354641,22.96862724,22.96862725,22.96862725,22.96862725,26.90120404,27.36361834,28.22718841,27.45662978,27.62627639,25.44969595,24.60695206,21.78344252,21.29440608,21.29440608,
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,,,,12.32758621,12.40473062,13.82740263,13.88997779,12.21746372,11.46318733,14.89567744,12.30139624,12.46891912,14.97128523,15.2812315,11.84619436,11.95788057,13.22962555,10.80041943,9.460031016,9.407591041,11.25507337,12.27129035,11.55360249,10.98906006,9.716144056,7.773970051,7.809839167,7.050212548,8.270401949,9.725662031,13.53217318,17.79907711,22.08850409,21.07470858,21.1589729,18.68492251,18.15871126,15.61629124,15.27090555,13.96463718,14.82877796,16.57547315,16.67531961,15.06410739,12.8622471,11.8419353,10.95510874,11.23344115,10.32109177,12.69638855,10.79134585,9.960090098,9.883572132,10.10868994,9.939640817,9.519225505,9.956805446,9.694324997,9.694405194,
IBRD only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,,,,,,,,,,65.47909021,64.97071605,54.25894889,44.31025713,46.33224591,41.3840062,37.7555432,35.25358431,33.72311888,33.60851664,31.75058824,31.48912631,30.44398374,30.95552851,28.36400699,26.01228602,26.29942064,25.35218193,24.64750732,22.96722865,27.47900629,25.97308964,25.09482068,23.32663997,20.23241504,19.0010608,15.98995332,15.98995332,21.3191494,19.68768362,18.00310231,20.91774054,19.45329481,25.02809729,24.77741988,25.00076609,25.54128797,25.69847717,22.68193224,22.78360106,25.46373138,26.16855745,28.22793256,29.5790135,28.41257684,26.76886217,26.76886631,26.76886631,,
IDA only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,,,,12.68808977,12.53897171,13.74520516,13.67365542,12.43340818,12.46077992,14.80200705,12.80861389,12.19272047,11.18135548,10.24591047,10.77084341,10.84007467,11.82653679,12.58469801,10.78919478,10.14682135,9.121565807,9.855079673,10.37217685,12.33612102,11.8151904,11.6020287,12.36940834,12.00042057,12.70919209,13.83260413,11.74657519,12.91133712,11.39215653,12.00224062,12.71542205,10.10475981,12.43171023,12.17421165,12.62962902,12.64560981,13.16832458,13.26644992,11.90656325,10.2310433,9.056570585,9.308436426,10.2965401,8.762673955,9.671450633,9.001252989,9.518088322,10.0344853,9.921302964,9.928170682,9.807163066,10.27825161,10.69017669,10.69017644,10.69017645,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,,,,35.03784023,33.28227641,32.95632187,33.73410084,32.85898713,31.61171228,30.91316559,30.60355242,32.70262719,32.32616667,32.33034571,32.85275437,36.43037899,34.2414493,32.57068354,32.64450691,29.82224315,29.3242823,28.33238315,29.21313118,27.70363342,25.74344574,26.8470843,28.03458504,29.11478782,27.73753217,26.41410294,26.80856858,28.17382246,28.19265745,27.78536093,26.19494099,21.94862056,21.56728423,18.61317593,16.99697534,15.55011803,13.69788058,16.39656491,16.28145388,19.23118658,20.19236669,17.53563711,17.85376266,17.03124191,17.70188854,16.38145481,18.29600108,19.1931383,19.24590615,23.4255514,23.70861973,8.982894537,8.875023583,7.190254464,7.190254464,
"Iran, Islamic Rep.",,,,35.7601579,37.63893163,28.90042848,35.99914541,32.02437836,33.19072416,32.43284596,30.42589973,31.03163686,29.18583148,25.11302918,21.76313243,20.38165791,18.419033,15.74262735,15.74262735,15.58705597,15.45195052,17.75136659,16.69391038,14.78317788,12.70491803,14.57867952,17.30955287,15.33385816,18.26852977,15.68762618,12.15922799,14.5589559,12.82999832,16.1146747,14.46129611,14.56930203,12.92410825,12.29874747,13.38868791,12.40417549,10.37814305,9.663108851,11.19351193,9.722662857,8.722947884,9.700983041,8.710644493,7.781207721,7.887137573,8.682512647,9.653870013,9.999040992,11.03379264,10.51830234,11.02855389,12.65809632,12.16475488,12.16475488,12.16475488,
Iraq,,,,32.07590306,29.24946942,27.07738795,33.15659244,33.27350984,31.47918993,27.47392521,25.55835075,27.47657512,27.24495363,24.90428611,23.59620332,31.83146924,24.31895573,19.11085226,,,,,,,21.52633591,17.97108042,14.42308563,17.99721817,,,,19.92758954,12.64664248,,26.18624989,12.20727283,22.71537701,30.74998863,,,,,,,,,22.67388918,18.56385916,10.27097198,17.01512728,19.60065125,15.22698238,12.37865453,21.46351748,21.51605994,18.90527489,21.17470131,24.86386796,24.81768334,
Iceland,,,,,,,,,51.43370171,51.00356321,45.84080813,43.33383183,46.71584367,43.56456735,42.83086876,44.889735,45.96257685,45.66361756,47.32661031,43.50732464,38.4537991,44.48111091,38.45392012,37.63458473,38.63292808,43.093222,45.75728571,43.74603765,37.31138038,38.92709645,47.61691086,50.51629703,50.28781782,51.46656452,51.86302487,49.17681442,45.75954423,44.03089626,42.9266334,41.88531629,36.61222201,43.50005737,37.84484302,37.93778238,33.64161316,31.43248987,31.43278029,31.43448666,31.43448666,31.43448665,31.43448666,46.98152884,46.98152884,46.98152884,46.98152884,48.01867676,48.73444577,47.27492968,44.05153715,
Israel,,,,19.52054795,18.00674049,17.47694887,19.31348222,20.7249803,16.52719665,16.13394216,15.31823085,14.69896944,13.94714163,13.04587394,12.07123522,12.50650297,12.21767071,12.42372838,12.38074792,12.43127935,12.26017923,12.24951436,13.48530902,13.35304823,13.18088424,12.23709369,13.56257468,13.49173724,15.30949624,15.30949624,13.73588945,13.02290441,12.03044719,11.79072707,12.31052847,12.84258211,12.50805073,12.2767729,11.74555858,11.87174909,11.57917054,12.17125025,12.01777964,12.09544343,11.07811111,10.62631706,10.45134094,10.44738421,11.54510597,12.10168241,11.23621368,11.73650173,11.21746092,12.03016464,12.02075037,11.49909499,12.52992137,12.52981464,12.52981464,
Italy,,,,,,,,10.63785877,10.44232224,9.964026718,9.561578558,10.5164049,9.860651669,9.155711727,8.550364117,8.880951619,8.547743551,8.57580729,8.994135119,8.66515087,8.596560228,8.838260413,5.695124077,8.147702353,8.241029938,8.028287952,8.130801524,8.284186664,8.050698747,7.818376563,8.408061261,9.163996191,9.705745571,9.958680166,9.205126163,9.398586758,9.02520419,8.79918628,9.443598087,9.568911839,8.53724689,8.865547719,9.42196583,9.631094756,9.825185483,9.708220694,8.673164996,8.889421957,9.330436775,11.50408809,11.16648558,10.93849621,11.1154986,11.3568173,11.38425763,11.39852445,11.41209123,10.99837186,10.9983678,
Jamaica,,,,63.1759289,62.08177001,58.10798166,57.60191437,54.65686275,53.52552398,46.01265038,46.22077216,45.1021303,42.08204967,41.83604454,46.62089092,47.2723174,46.70340886,46.27825767,41.98365294,45.9746981,46.89339438,48.10804517,45.27291846,44.59827237,46.3914898,,42.55252147,42.18209125,41.63860007,40.26285692,41.44981128,41.82001736,43.65835903,45.38315285,46.13012063,45.74730496,47.50540129,,,,,,,,,,,,,,,,,,,,,,,
Jordan,,,,29.59751659,27.29792148,23.4805422,23.95805324,27.78305085,20.29411765,18.2814555,21.40854098,15.14749123,,,27.28024887,28.02327711,29.11598746,31.11565147,32.31250319,22.11600507,23.15142592,21.54246189,23.00160228,26.498658,26.9339333,28.65474067,25.31648963,24.02337499,21.74276644,25.23790528,27.79578397,27.07626383,25.19790769,28.00796124,29.13622834,29.88639965,31.47587777,27.93593341,27.47176411,28.06286378,29.64182735,27.72448269,27.03505538,26.12715554,24.42587736,23.41814722,23.66189573,22.56093893,20.92454564,18.54358069,28.61928016,28.76770374,30.00109139,31.99083537,30.37424539,31.07286253,27.4378799,27.14725846,27.14725847,
Japan,,,,9.822632445,8.999911556,9.753394292,9.772430721,8.915205706,8.491904149,8.057276027,7.862921097,8.618756534,8.935511713,8.082349489,8.35849267,9.992667298,9.585244834,10.01516824,10.05566809,9.346022801,9.160675796,9.28053207,9.466611306,9.619466227,9.266215528,9.222654702,9.772916175,9.908139075,9.468111733,9.093100983,8.856740137,8.912234625,9.627536874,10.17685851,10.69749635,10.57675895,10.37376752,10.27720756,11.07664572,11.69765824,11.42929733,12.0082114,12.48640105,11.96909631,11.58469299,10.98175986,10.71033476,10.82767953,11.37942112,14.41475968,12.84691944,12.76732857,12.89349689,12.55024565,12.37669277,12.93760073,13.10633304,13.10633304,13.10633304,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.09879005,21.19017456,19.67272475,20.09463937,23.37270372,25.05771402,24.8373029,23.68623988,22.9867461,22.98674223,
Kenya,,,,39.21723385,38.16824692,36.20485932,36.25490896,34.57953096,31.92571042,33.79752816,33.28633684,31.44916682,31.7451571,31.08644813,33.03279501,33.83686021,42.36004575,40.80224689,40.24546853,37.66272518,33.97700418,32.49528191,36.43287559,36.49516784,41.25569518,40.4479442,40.40054437,40.61575629,39.94373421,40.01889417,38.47754039,39.80306276,41.80704441,43.16976127,43.60406091,47.92304329,48.38574423,45.68876675,45.95080984,33.98050777,28.55662773,28.58173727,29.50604094,30.58915281,29.95836676,29.02736771,29.40307816,30.28844414,28.52480929,35.14787892,36.31926709,37.90188483,38.91395101,39.72815542,38.6116677,39.24799482,39.93561064,41.67115549,40.929321,
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.74830119,34.74830117,34.74830122,34.74830121,34.74830119,33.48931249,15.87761495,12.63641326,14.38852156,24.68619409,23.05850669,17.56835347,18.55326129,14.30444711,14.31274227,20.8936643,20.90054441,14.93359701,13.98479205,13.98479203,,,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1675493,,20.01845449,,,,,6.561146034,,,,,,,,,,,,,,,,,,,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",,,,31.59609121,31.67815851,26.4573991,25.25641026,24.57681488,23.05898034,23.26732673,25.75287461,24.73837209,25.00833982,18.1653372,18.90053695,17.75575887,18.63021766,19.09628544,18.00261208,16.28138232,16.59779033,15.77832267,16.60984604,15.81197399,14.38549525,13.8452332,12.72641567,11.73018142,11.35130226,11.42667602,10.7015189,10.57622174,10.55903855,10.06514748,9.392503896,8.411466989,8.87461542,8.613491783,8.892510171,8.834609853,8.256960174,8.090614887,7.794276658,7.519378936,7.297325948,6.599252541,6.253860221,6.60146,6.268059431,6.487830586,6.451524473,5.372426857,5.843020895,6.125422608,6.394729081,6.656184912,6.831243721,6.610787175,6.610787382,
Kuwait,,,,,,,,4.285553175,4.792744355,6.496191888,4.505773022,5.557879691,10.51479112,11.01347812,5.158318194,10.09033901,7.443573778,7.412048469,6.480300576,5.535505267,6.679814238,7.696007696,10.06732927,9.946524064,12.73493195,10.41231733,7.580933789,5.729166667,5.956656347,4.889910125,4.125283596,12.54672856,7.75371703,7.161896672,5.943200351,5.738668052,4.728828163,4.814929721,7.542915479,6.911033587,8.133157604,10.38676538,8.690869087,7.098491571,5.59105146,4.331826073,4.785937106,4.658625718,4.929951765,6.978105106,6.538736698,5.718856087,5.047478404,5.408830288,6.396694248,7.791481903,7.690717786,6.843182469,6.843182487,
Latin America & Caribbean (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.67634692,41.87167671,41.87167671,41.71006346,41.34471353,41.04122467,40.94139446,40.85728891,40.69978244,33.35607739,33.35607739,33.35607739,33.35607739,33.35607738,33.35607739,33.35607739,33.35607739,33.35607739,33.35607739,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79472571,,,,,,,,,27.44592026,23.5508297,26.0288544,25.91507371,29.96492767,30.4090326,29.5337282,32.32002779,,,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,,,,,40.16563147,43.02496329,59.90389749,64.74040632,67.22853783,62.44995997,63.79299302,67.13664152,64.31337054,60.05037338,56.31547522,59.99702248,60.01167542,62.89377089,59.90864814,48.43420127,30.87066124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2858533,45.72300183,41.90821256,42.76485788,45.76271186,45.58823529,48.99169632,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,,,,,,,27.27393288,28.1325355,23.39736525,25.72598459,26.41079693,27.97091818,27.72038128,26.75122982,28.64500448,,,,,29.54705468,32.23140496,30.64623584,51.12107623,58.52017937,,,,53.52951796,51.52541007,50.53987562,50.56076135,44.8978944,36.35614858,36.34262487,37.25647907,38.68454473,40.74730258,39.33033146,38.61819932,41.94374586,38.57100008,36.7428504,,,,,29.58837493,27.85340927,30.44618494,37.67930603,35.15534758,39.03213092,38.29602543,31.70137173,36.06810738,27.25931031,30.34151441,31.43294322,31.43294322,
Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,,,,,,,,,,,,,,,,,,,,,72.68412887,70.00777605,59.80626267,58.53005927,65.93429685,71.56458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7551565,26.95746931,24.60033006,22.60152062,20.54079697,20.05662162,21.59633512,23.21126047,21.84499984,30.25306579,23.12544865,22.26789239,22.48983927,23.33708824,21.19458891,20.26106191,19.379511,18.34442934,19.32287129,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,7.122674863,7.190654566,7.940858929,7.576744853,6.957276148,7.099819414,8.279590555,9.285780059,9.300929443,9.092169423,8.368078192,9.153305973,8.33654026,7.935379767,8.658211459,8.070655194,9.274069661,9.900819252,9.513863606,9.524176344,10.14498257,9.404252834,7.224146035,,12.06740433,9.771754786,9.769237661,10.6185142,10.77337569,10.78660563,10.95131878,9.306651323,9.058708493,8.917697164,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.35026615,37.54861404,38.70821299,39.05167212,32.07500032,26.36754749,31.34765965,26.58542441,24.26931578,28.5123128,22.51755739,19.93169722,19.67160253,21.16282555,20.2494964,22.56308339,25.51293061,21.37838124,17.58486912,17.59789113,19.1122004,19.78896365,19.0706362,17.91041915,16.68397609,17.47792037,
"Macao SAR, China",,,,,,,,,,,,,,,,,,,1.717106675,1.763740771,1.623351525,1.520961145,1.794040138,1.50337405,1.466697343,1.874844184,1.969530866,1.739768067,1.502027276,1.563883151,2.107651495,1.867055692,1.799583191,2.592779117,3.155889623,3.095882815,3.503442808,3.7354065,3.735219704,3.678092674,3.092797529,3.662759456,3.32488063,3.26329387,3.405006784,3.510688156,3.769109849,10.425745,13.40499803,17.11558363,25.73711776,28.20942802,30.79323891,31.99974852,30.01208967,31.87920006,33.76407489,43.84924873,43.79924605,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,,,,,,18.32590425,20.86729115,19.2143889,17.96795916,16.70418433,,,,,30.05760759,31.50117781,32.20359948,22.0979515,24.58331707,21.92320878,37.22827705,35.02995688,36.71369201,34.79423563,35.29748284,34.57413386,34.51753873,33.74727048,34.19401044,34.41033676,31.03227079,29.24819293,30.50651924,31.61127931,26.40393226,26.78868283,30.32371511,28.90926466,33.81172573,29.24144956,30.66459183,31.24737115,30.02471594,28.80187348,27.42594752,26.65404799,26.5342649,26.5342649,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.63856563,64.63856559,64.63856556,64.51907507,64.51907508,64.5190751,64.51907509,64.51907508,64.52443485,58.8581949,57.00310856,52.64949646,49.77932165,42.22196187,39.04262585,40.10719279,41.07262058,42.50365242,41.26880215,41.24880513,45.19141428,44.0534388,40.82243398,37.31311821,41.9220312,42.20663717,
Madagascar,,,,,,,,45.23697426,41.5561207,40.49015774,36.02662626,37.27111018,36.1098328,31.30125523,29.13873307,31.67024444,30.89642881,27.14959804,28.48618668,27.92132216,28.52688658,33.94126796,31.49779736,33.47034982,34.07760213,51.16203654,31.988192,,,,,,,,,,,,30.92484613,,,0.452990025,0.540551852,0.464914302,0.470415172,0.439330774,0.489344682,,,,,,,,,,,,,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.799874497,1.799874497,1.799874497,,,,
Middle East & North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,21.04897534,19.68424208,22.45316402,20.26460418,20.15081033,18.5810964,21.61763657,23.5878001,25.10394792,27.1241829,28.04794028,26.19115154,26.19082431,24.43860201,24.3473898,25.49079678,25.36056558,27.4841251,28.69860864,20.48912329,26.61976072,26.04288654,25.47328796,26.6892021,26.59698028,25.75501863,23.93505087,23.98134161,24.15159083,24.04502593,23.71174632,22.19182744,22.85955056,22.25339631,22.25339631,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1011236,17.52281617,17.25647139,20.14562182,25.73672359,24.5283475,29.49741663,23.72978345,33.25976514,31.96530832,34.52492944,31.48116584,34.68244254,32.26878436,31.8960291,,28.84563937,27.01483966,23.77570748,19.47140882,17.87147608,21.83856666,26.88971936,29.48847297,28.84603185,19.87276076,27.76638932,25.95400031,22.63938541,22.63938541,22.63938541,22.63938541,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,,,,44.42897516,34.74593503,34.03355898,32.29296497,31.02226569,28.04846042,24.50953501,23.90841913,21.0492833,19.60188862,19.56884222,19.35263699,20.3640634,16.22440459,16.91368765,15.1309213,15.76329933,15.86270106,18.21513276,19.59344011,19.40618386,18.74952724,20.70254227,21.98003029,21.8083424,21.56412148,21.06306774,20.88814662,20.99936822,20.40954276,20.51041033,18.5884452,16.49612785,16.79827298,18.54573122,17.995166,18.1372202,14.03885878,15.58717871,15.31170089,17.68179427,18.70373945,18.4687781,13.20128679,12.373404,13.33803423,16.75001951,,,,,,,6.354866543,15.12616295,15.12775476,
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.482720325,4.568220956,2.668881508,2.919273871,4.605238454,5.333946277,,,,,,
Middle East & North Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.62747568,31.05960639,39.15955753,39.7482188,41.47582239,37.06223268,37.06222928,37.0622328,37.06222903,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.08834196,44.19536074,38.52639066,33.70111136,25.27879759,23.28580458,46.20926711,40.39621559,52.76143296,44.98327759,49.40120884,48.74338626,24.74115338,24.79442024,25.45766013,30.56088512,37.39518475,37.84844969,42.77719566,63.59199544,55.89991081,45.86139483,24.5298551,28.78276386,26.31736955,34.50479455,35.04256493,28.93911079,28.93792289,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,49.2639507,47.76077098,48.47439639,50.81677704,49.18740477,48.92054307,43.65187052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
