Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Congo, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.39896588,10.39896588,10.39896588,10.39896588,10.39896588,10.39896588,10.39896588,10.39896588,10.39896588,10.39896588,10.39896588,11.88950468,13.14111878,13.14111878,13.14111878,13.14111878,2.415318415,2.415318415,2.415318415,2.415318415,2.415318415,2.415318415,2.415318415,2.415318415,2.415318415,2.415318415,2.415318415,2.415318415,,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3056652,25.99392074,24.48805238,27.45795937,24.50630774,24.91915208,23.22300473,24.99775064,24.19120404,22.79298483,21.93699857,22.18870719,22.10519216,21.42242926,20.80503464,20.91565163,20.24995804,19.91097722,20.02123423,20.98485674,25.05786579,21.05932153,21.40141139,20.75538221,20.7234087,22.54245209,23.33489404,23.33489404,,
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,,
Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18212926,17.51494893,18.47566796,18.38525773,18.57839557,17.83366985,17.83052687,17.82328865,17.65562467,18.33432931,18.76087713,16.71188597,17.18671592,16.74847454,16.79955168,16.71308862,19.72535157,19.10121531,17.92027724,16.23768773,14.57660681,14.52757304,22.85307883,23.118349,21.4368585,17.31424569,17.00799061,16.69144063,,
Caribbean small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.513585379,9.891565654,9.721341027,10.60251528,11.12260465,10.42689791,9.990731045,10.13979568,10.38314408,10.82184262,11.87862939,12.03563158,11.77196451,10.9183203,10.81698453,4.830332463,5.531969539,6.015097143,12.9172051,13.18674694,15.01310611,16.14521298,18.70148866,22.46088684,25.51460996,29.26123182,28.58343484,23.68118161,,
